fname,label,Addhatrital,Bhajani,Dadra,Deepchandi,Ektal,Jhaptal,Rupak,Trital,y_pred
addhatrital40.wav,Addhatrital,0.6444958448410034,0.041252654045820236,0.03299738094210625,0.2590137720108032,0.0011062049306929111,9.47568187257275e-05,0.019321002066135406,0.0017183759482577443,Addhatrital
addhatrital41.wav,Addhatrital,0.6915483474731445,0.03022952191531658,0.03771272301673889,0.20729956030845642,0.0098000168800354,0.00023828208213672042,0.017016300931572914,0.006155211944133043,Addhatrital
addhatrital42.wav,Addhatrital,0.6646000742912292,0.048202574253082275,0.05425671115517616,0.2231816053390503,0.0011372602311894298,0.00018807125161401927,0.004231185186654329,0.00420253025367856,Addhatrital
addhatrital43.wav,Addhatrital,0.6260718107223511,0.04818834736943245,0.062026988714933395,0.25620996952056885,0.0022892660927027464,0.00011865436681546271,0.0032198349945247173,0.0018752443138509989,Addhatrital
addhatrital44.wav,Addhatrital,0.7338991761207581,0.05362812057137489,0.05204369127750397,0.13436128199100494,0.0032268292270600796,0.0011690385872498155,0.002622361294925213,0.019049333408474922,Addhatrital
addhatrital45.wav,Addhatrital,0.7048037052154541,0.0780830904841423,0.08438533544540405,0.10820318758487701,0.01285132858902216,0.005584375467151403,0.004484073258936405,0.001604800345376134,Addhatrital
addhatrital46.wav,Addhatrital,0.6965324878692627,0.04106267914175987,0.07936647534370422,0.143279030919075,0.003942637704312801,0.0006663401145488024,0.008450505323708057,0.026699775829911232,Addhatrital
addhatrital47.wav,Addhatrital,0.6275892853736877,0.05831281468272209,0.10345067083835602,0.16916799545288086,0.025731204077601433,0.001105169067159295,0.014170123264193535,0.00047286797780543566,Addhatrital
addhatrital48.wav,Addhatrital,0.5633237361907959,0.06288513541221619,0.06840729713439941,0.22586217522621155,0.008551246486604214,0.002193833701312542,0.045299965888261795,0.023476572707295418,Addhatrital
addhatrital49.wav,Addhatrital,0.7149466276168823,0.045859094709157944,0.08556383848190308,0.13065409660339355,0.005341456737369299,0.004031516145914793,0.00526537885889411,0.008338019251823425,Addhatrital
addhatrital50.wav,Addhatrital,0.7043166160583496,0.05528099834918976,0.08508919924497604,0.12882307171821594,0.015002605505287647,0.0018467972986400127,0.004475675523281097,0.005165083333849907,Addhatrital
addhatrital51.wav,Addhatrital,0.5947852730751038,0.07591273635625839,0.09003955125808716,0.19696663320064545,0.008323007263243198,0.006496170070022345,0.015910400077700615,0.011566187255084515,Addhatrital
addhatrital52.wav,Addhatrital,0.7101346850395203,0.06256070733070374,0.043778445571660995,0.16068296134471893,0.018306486308574677,0.0003318261879030615,0.0029837563633918762,0.001221195561811328,Addhatrital
addhatrital53.wav,Addhatrital,0.5569033026695251,0.09160368144512177,0.04295852407813072,0.27005815505981445,0.01967557705938816,0.0002589602954685688,0.01667475886642933,0.001866985927335918,Addhatrital
addhatrital54.wav,Addhatrital,0.5921738743782043,0.07370021194219589,0.05344149470329285,0.24071678519248962,0.006719016004353762,0.0004027585091535002,0.01941770873963833,0.0134280975908041,Addhatrital
addhatrital55.wav,Addhatrital,0.6121050119400024,0.09757082164287567,0.03884061053395271,0.16300690174102783,0.04380079731345177,0.000358108663931489,0.04169183224439621,0.0026259785518050194,Addhatrital
addhatrital56.wav,Addhatrital,0.6028485894203186,0.07445276528596878,0.06137538328766823,0.1760830134153366,0.029618868604302406,0.0009176649618893862,0.05355343222618103,0.0011502333218231797,Addhatrital
addhatrital57.wav,Addhatrital,0.659664511680603,0.07875848561525345,0.04215075448155403,0.16074161231517792,0.02885086089372635,0.0014030266320332885,0.023807654157280922,0.004622987937182188,Addhatrital
addhatrital58.wav,Addhatrital,0.6216751337051392,0.09215337783098221,0.036120809614658356,0.19748206436634064,0.00746197160333395,0.0010399676393717527,0.03559039533138275,0.008476383052766323,Addhatrital
addhatrital59.wav,Addhatrital,0.7118098735809326,0.07082085311412811,0.024597400799393654,0.15694336593151093,0.0028276899829506874,5.634287663269788e-05,0.0089079849421978,0.024036597460508347,Addhatrital
addhatrital60.wav,Addhatrital,0.7174246907234192,0.051612917333841324,0.060614872723817825,0.1523646116256714,0.005014506168663502,0.0004665575106628239,0.008501950651407242,0.003999787382781506,Addhatrital
addhatrital61.wav,Addhatrital,0.6714515686035156,0.05484555661678314,0.05950489640235901,0.1837233603000641,0.006079522427171469,0.0011376257752999663,0.019189609214663506,0.004067899659276009,Addhatrital
addhatrital62.wav,Addhatrital,0.34977516531944275,0.07849325984716415,0.08491890877485275,0.2550784647464752,0.11665932089090347,0.0010184872662648559,0.10789870470762253,0.006157715804874897,Addhatrital
addhatrital63.wav,Addhatrital,0.5740811228752136,0.10830620676279068,0.02641291916370392,0.16459426283836365,0.04710213840007782,0.00026515015633776784,0.06986105442047119,0.009377243928611279,Addhatrital
addhatrital64.wav,Addhatrital,0.6218072772026062,0.06844022870063782,0.012134915217757225,0.2054259330034256,0.049012426286935806,0.00030363487894646823,0.041203975677490234,0.001671567908488214,Addhatrital
addhatrital65.wav,Addhatrital,0.4444432556629181,0.08531281352043152,0.01778399758040905,0.17508821189403534,0.11779151856899261,0.0005327240214683115,0.14409342408180237,0.014954010024666786,Addhatrital
addhatrital66.wav,Addhatrital,0.5209171772003174,0.12707901000976562,0.019892698153853416,0.3057071268558502,0.01473540160804987,7.959033246152103e-05,0.007822279818356037,0.003766760928556323,Addhatrital
addhatrital67.wav,Addhatrital,0.5570080876350403,0.07577479630708694,0.024686062708497047,0.1454940289258957,0.1167794018983841,0.005830708425492048,0.0738367885351181,0.0005901882541365921,Addhatrital
addhatrital68.wav,Addhatrital,0.6164846420288086,0.07824338972568512,0.039344947785139084,0.12564709782600403,0.0645671933889389,0.0013697671238332987,0.07336680591106415,0.0009760854882188141,Addhatrital
addhatrital69.wav,Addhatrital,0.6351660490036011,0.07861753553152084,0.03284173086285591,0.14418797194957733,0.03380320221185684,0.00012315504136495292,0.07282917201519012,0.0024311889428645372,Addhatrital
addhatrital70.wav,Addhatrital,0.7793112993240356,0.09574685990810394,0.08603548258543015,0.003227894427254796,0.013875609263777733,0.01528799720108509,0.0006249755388125777,0.00588992377743125,Addhatrital
addhatrital71.wav,Addhatrital,0.7319468855857849,0.055201005190610886,0.1502285748720169,0.003061907831579447,0.03740064799785614,0.020344287157058716,0.0012553533306345344,0.0005613021203316748,Addhatrital
addhatrital72.wav,Addhatrital,0.7837109565734863,0.015958772972226143,0.14462688565254211,0.0023152735084295273,0.030505985021591187,0.022301696240901947,0.0005174702382646501,6.296949868556112e-05,Addhatrital
addhatrital73.wav,Addhatrital,0.7107177972793579,0.06189814954996109,0.1547839194536209,0.0015086241764947772,0.028495660051703453,0.018663492053747177,0.00020536147349048406,0.023726988583803177,Addhatrital
addhatrital74.wav,Addhatrital,0.6231157779693604,0.06961177289485931,0.1512366384267807,0.005629941821098328,0.04754645377397537,0.0640011802315712,0.03671286627650261,0.002145351842045784,Addhatrital
addhatrital75.wav,Addhatrital,0.6208276748657227,0.1320503056049347,0.12226103246212006,0.013519855216145515,0.042667560279369354,0.05682916194200516,0.003580418648198247,0.008263942785561085,Addhatrital
addhatrital76.wav,Addhatrital,0.6821821928024292,0.10187884420156479,0.12865693867206573,0.0014123113360255957,0.009154729545116425,0.015889588743448257,0.03962098807096481,0.021204445511102676,Addhatrital
addhatrital77.wav,Addhatrital,0.6847254037857056,0.09102605283260345,0.1477532535791397,0.0022861207835376263,0.05210475996136665,0.013358576223254204,0.005030427128076553,0.0037153561133891344,Addhatrital
addhatrital78.wav,Addhatrital,0.6363335251808167,0.07234643399715424,0.16296692192554474,0.004725414793938398,0.07469066977500916,0.03139204531908035,0.011082750745117664,0.006462180055677891,Addhatrital
bhajani01.wav,Bhajani,0.08389986306428909,0.6686970591545105,0.017135165631771088,0.005701687186956406,0.1516745388507843,0.048279065638780594,0.003536761272698641,0.021076031029224396,Bhajani
bhajani02.wav,Bhajani,0.07594370096921921,0.734585165977478,0.01619257591664791,0.01342499814927578,0.08758514374494553,0.045027464628219604,0.013470930978655815,0.01377001404762268,Bhajani
bhajani03.wav,Bhajani,0.28289279341697693,0.4368022084236145,0.03921421244740486,0.09925983101129532,0.04406196251511574,0.059738196432590485,0.0027691905852407217,0.035261623561382294,Bhajani
bhajani04.wav,Bhajani,0.1035788506269455,0.6320727467536926,0.02080507017672062,0.027884293347597122,0.14315971732139587,0.04057721048593521,0.016933461651206017,0.014988650567829609,Bhajani
bhajani05.wav,Bhajani,0.11569956690073013,0.6466343998908997,0.0163087360560894,0.01710173673927784,0.12032870948314667,0.06119805574417114,0.008136944845318794,0.014591929502785206,Bhajani
bhajani06.wav,Bhajani,0.24215030670166016,0.5249589085578918,0.00905526801943779,0.05434921011328697,0.07590499520301819,0.08507293462753296,0.00010938880586763844,0.0083988131955266,Bhajani
bhajani07.wav,Bhajani,0.09420476853847504,0.5707305073738098,0.005270623601973057,0.018402958288788795,0.2008337527513504,0.06135104224085808,0.005216363817453384,0.043989986181259155,Bhajani
bhajani08.wav,Bhajani,0.11512748152017593,0.5754614472389221,0.011230608448386192,0.009735201485455036,0.16410578787326813,0.07626916468143463,0.015649888664484024,0.032420262694358826,Bhajani
bhajani09.wav,Bhajani,0.07045786827802658,0.5788475871086121,0.007918408140540123,0.004814276937395334,0.18171076476573944,0.04036420211195946,0.00818768609315157,0.10769907385110855,Bhajani
bhajani10.wav,Bhajani,0.08946982771158218,0.69468092918396,0.015645846724510193,0.02385902963578701,0.1291661262512207,0.0312984362244606,0.0018343720585107803,0.014045420102775097,Bhajani
bhajani11.wav,Bhajani,0.23519502580165863,0.49286535382270813,0.029562098905444145,0.03413551673293114,0.09092401713132858,0.07416518777608871,0.004504443146288395,0.03864840790629387,Bhajani
bhajani12.wav,Bhajani,0.2624816298484802,0.5094112157821655,0.013679797761142254,0.03321998193860054,0.09224829822778702,0.06671524047851562,0.0015594630967825651,0.020684318616986275,Bhajani
bhajani13.wav,Bhajani,0.14283013343811035,0.6078628301620483,0.02136382646858692,0.029229624196887016,0.12290097773075104,0.05429260805249214,0.00593245355412364,0.015587466768920422,Bhajani
bhajani14.wav,Bhajani,0.131466343998909,0.6556829214096069,0.035180654376745224,0.02061588503420353,0.09489572793245316,0.04665398225188255,0.00010106159606948495,0.015403319150209427,Bhajani
bhajani15.wav,Bhajani,0.2824886441230774,0.4940527379512787,0.036354873329401016,0.05084791034460068,0.04464258253574371,0.07107560336589813,3.193613520124927e-05,0.020505666732788086,Bhajani
bhajani16.wav,Bhajani,0.19468551874160767,0.5409177541732788,0.023391736671328545,0.0685795322060585,0.05738523602485657,0.0693536177277565,0.001434282516129315,0.04425238072872162,Bhajani
bhajani17.wav,Bhajani,0.06669051200151443,0.6623649001121521,0.005807219538837671,0.01099049299955368,0.15582846105098724,0.07200903445482254,0.01905451901257038,0.007254818920046091,Bhajani
bhajani18.wav,Bhajani,0.12730558216571808,0.624238908290863,0.012725132517516613,0.02422252856194973,0.13411381840705872,0.06615374237298965,0.00020482625404838473,0.011035318486392498,Bhajani
bhajani19.wav,Bhajani,0.06827594339847565,0.6976461410522461,0.009901660494506359,0.0057014222256839275,0.1489492803812027,0.03480006381869316,0.007065474055707455,0.027659840881824493,Bhajani
bhajani20.wav,Bhajani,0.11568918079137802,0.5960323810577393,0.035299770534038544,0.03680367022752762,0.15202949941158295,0.045816898345947266,0.0006935247220098972,0.017634982243180275,Bhajani
bhajani21.wav,Bhajani,0.11200205236673355,0.6736660599708557,0.013115956448018551,0.005143025889992714,0.14091739058494568,0.04391845315694809,0.0003671617596410215,0.010869954712688923,Bhajani
bhajani22.wav,Bhajani,0.14341884851455688,0.6676145792007446,0.028768587857484818,0.0072098178789019585,0.08113288134336472,0.040034469217061996,0.007841006852686405,0.023979756981134415,Bhajani
bhajani23.wav,Bhajani,0.2103566825389862,0.5950320959091187,0.05012216418981552,0.015156564302742481,0.05863320082426071,0.03819764778017998,0.00021605464280582964,0.03228556364774704,Bhajani
bhajani24.wav,Bhajani,0.13080215454101562,0.658438503742218,0.033121753484010696,0.014517765492200851,0.08445250988006592,0.043043527752161026,5.528592737391591e-05,0.035568442195653915,Bhajani
bhajani25.wav,Bhajani,0.09413714706897736,0.6770083904266357,0.014412731863558292,0.01788516528904438,0.09637541323900223,0.07708418369293213,0.0035978094674646854,0.019499242305755615,Bhajani
bhajani26.wav,Bhajani,0.041603513062000275,0.7092358469963074,0.040428418666124344,0.002879620064049959,0.1341509222984314,0.043867699801921844,0.013256652280688286,0.014577394351363182,Bhajani
bhajani27.wav,Bhajani,0.05367942154407501,0.7641856670379639,0.03330077975988388,0.007673891726881266,0.07433059066534042,0.015573293901979923,0.02565309777855873,0.025603169575333595,Bhajani
bhajani28.wav,Bhajani,0.1028067022562027,0.6881119012832642,0.01015657838433981,0.0042358580976724625,0.12360300123691559,0.03450363874435425,0.003620816394686699,0.03296149522066116,Bhajani
bhajani29.wav,Bhajani,0.13847461342811584,0.6058369874954224,0.01844286546111107,0.041745029389858246,0.046236876398324966,0.116256482899189,0.013478211127221584,0.019528798758983612,Bhajani
bhajani30.wav,Bhajani,0.07666556537151337,0.6664345860481262,0.03173615038394928,0.01835062727332115,0.09396705776453018,0.08549097180366516,0.0004170049214735627,0.02693801186978817,Bhajani
bhajani31.wav,Bhajani,0.1429755836725235,0.6299418807029724,0.022702662274241447,0.015321295708417892,0.06945477426052094,0.10789936035871506,6.576421583304182e-05,0.01163854356855154,Bhajani
bhajani32.wav,Bhajani,0.09201103448867798,0.6803788542747498,0.019383136183023453,0.019980672746896744,0.11064175516366959,0.06137892231345177,0.0001036435496644117,0.016121946275234222,Bhajani
bhajani33.wav,Bhajani,0.07800135761499405,0.685921847820282,0.043606236577034,0.011856566183269024,0.09870705008506775,0.04174259305000305,0.0016077662585303187,0.03855650871992111,Bhajani
bhajani34.wav,Bhajani,0.17546632885932922,0.6266770958900452,0.06037547066807747,0.02573254704475403,0.007948069833219051,0.10169581323862076,0.00012772894115187228,0.0019769829232245684,Bhajani
bhajani35.wav,Bhajani,0.21671903133392334,0.5724101662635803,0.04869932681322098,0.030452879145741463,0.010274926200509071,0.11850472539663315,9.230266732629389e-05,0.0028466826770454645,Bhajani
bhajani36.wav,Bhajani,0.24685028195381165,0.5114951729774475,0.021254152059555054,0.06857365369796753,0.026404814794659615,0.11953289061784744,0.00010537338675931096,0.005783577915281057,Bhajani
bhajani37.wav,Bhajani,0.20076671242713928,0.578140139579773,0.053934574127197266,0.04081801325082779,0.01291113905608654,0.09729097783565521,4.377220102469437e-05,0.016094690188765526,Bhajani
bhajani38.wav,Bhajani,0.13753148913383484,0.6127867102622986,0.08542197942733765,0.019314037635922432,0.013855756260454655,0.1298285871744156,6.485179619630799e-05,0.0011966286692768335,Bhajani
bhajani39.wav,Bhajani,0.11744511872529984,0.6782307028770447,0.09511438757181168,0.03739263862371445,0.011161377653479576,0.059978682547807693,0.0001390002144034952,0.0005381251685321331,Bhajani
bhajani40.wav,Bhajani,0.24317632615566254,0.4528197646141052,0.10269125550985336,0.025270089507102966,0.06551600247621536,0.09634962677955627,0.007947910577058792,0.006229095160961151,Bhajani
bhajani41.wav,Bhajani,0.3454242944717407,0.3012259006500244,0.06541337817907333,0.21164900064468384,0.05875401198863983,0.00026031030574813485,0.0015652226284146309,0.015707818791270256,Addhatrital
bhajani42.wav,Bhajani,0.2009253352880478,0.5493360161781311,0.05201992392539978,0.12386961281299591,0.06352756917476654,0.0007427030941471457,0.006951643619686365,0.002627055160701275,Bhajani
bhajani43.wav,Bhajani,0.24028104543685913,0.5051279067993164,0.08401533216238022,0.12018335610628128,0.008143424987792969,0.01065716240555048,0.002289559692144394,0.02930215559899807,Bhajani
bhajani44.wav,Bhajani,0.13450580835342407,0.6214450001716614,0.03668886795639992,0.12660695612430573,0.05086640268564224,0.005112765356898308,0.017986739054322243,0.006787419319152832,Bhajani
bhajani45.wav,Bhajani,0.3857807517051697,0.4485381543636322,0.027209430932998657,0.06768970191478729,0.046767428517341614,0.016573481261730194,0.0016893246211111546,0.005751717370003462,Bhajani
bhajani46.wav,Bhajani,0.28286153078079224,0.5908099412918091,0.05060255154967308,0.04090969264507294,0.005983772221952677,0.0016668826574459672,0.0014552527572959661,0.025710389018058777,Bhajani
bhajani47.wav,Bhajani,0.29405003786087036,0.404972642660141,0.04292957857251167,0.1518942266702652,0.05974917113780975,0.0007672227220609784,0.03403552621603012,0.011601535603404045,Bhajani
bhajani48.wav,Bhajani,0.2935830354690552,0.49166741967201233,0.043142251670360565,0.11030630022287369,0.020405970513820648,0.012002052739262581,0.006194115616381168,0.022698890417814255,Bhajani
bhajani49.wav,Bhajani,0.20780999958515167,0.5991575717926025,0.02659062296152115,0.10606798529624939,0.0023311160039156675,5.9872501878999174e-05,0.004931507632136345,0.05305137112736702,Bhajani
bhajani50.wav,Bhajani,0.1859578937292099,0.5977205038070679,0.032806117087602615,0.13620854914188385,0.01896301470696926,0.00047708727652207017,0.0014651552774012089,0.02640167996287346,Bhajani
bhajani51.wav,Bhajani,0.13199375569820404,0.6714971661567688,0.0323345884680748,0.09543821960687637,0.03726068139076233,0.00522495387122035,0.021475939080119133,0.004774675704538822,Bhajani
bhajani52.wav,Bhajani,0.18272677063941956,0.6333471536636353,0.02466319128870964,0.11336999386548996,0.023570697754621506,0.0023031290620565414,0.018040254712104797,0.001978849060833454,Bhajani
bhajani53.wav,Bhajani,0.15632857382297516,0.6965634226799011,0.01756809651851654,0.07520625740289688,0.020502323284745216,0.0033272469881922007,0.030240364372730255,0.00026365654775872827,Bhajani
bhajani54.wav,Bhajani,0.13248470425605774,0.6079878807067871,0.027807561680674553,0.13213855028152466,0.034690987318754196,0.0006755362264811993,0.023700715973973274,0.040514156222343445,Bhajani
bhajani55.wav,Bhajani,0.10641667246818542,0.6383932828903198,0.0344618484377861,0.1540425419807434,0.013858254067599773,0.0005900939577259123,0.02490955963730812,0.027327753603458405,Bhajani
bhajani56.wav,Bhajani,0.1207711398601532,0.7113562822341919,0.027722449973225594,0.08730434626340866,0.019866367802023888,0.021655898541212082,0.002334939781576395,0.008988664485514164,Bhajani
bhajani57.wav,Bhajani,0.14498592913150787,0.5812335014343262,0.0038625586312264204,0.11899148672819138,0.08144260942935944,0.00034217856591567397,0.024062825366854668,0.04507897049188614,Bhajani
bhajani58.wav,Bhajani,0.11645620316267014,0.700584352016449,0.00646420381963253,0.11711016297340393,0.009011133573949337,0.0002935397205874324,0.019780050963163376,0.030300350859761238,Bhajani
bhajani59.wav,Bhajani,0.2321893572807312,0.47399136424064636,0.020919375121593475,0.19744513928890228,0.017580362036824226,0.000553613412193954,0.014802973717451096,0.04251785948872566,Bhajani
bhajani60.wav,Bhajani,0.11240757256746292,0.5345864295959473,0.04187056049704552,0.13745823502540588,0.0433133989572525,0.0030815410427749157,0.05780448764562607,0.06947772949934006,Bhajani
bhajani61.wav,Bhajani,0.1933118999004364,0.6529422998428345,0.012885503470897675,0.12014215439558029,0.0074377586133778095,0.00019930095004383475,0.007733105681836605,0.005348024424165487,Bhajani
bhajani62.wav,Bhajani,0.18952059745788574,0.5976248979568481,0.02100280299782753,0.1225324347615242,0.05315052717924118,0.0020989575423300266,0.009058540686964989,0.005011170171201229,Bhajani
bhajani63.wav,Bhajani,0.1083328053355217,0.7797076106071472,0.018343137577176094,0.07551869004964828,0.005460330285131931,6.754526839358732e-05,0.0024670688435435295,0.010102765634655952,Bhajani
bhajani64.wav,Bhajani,0.11903902143239975,0.5487068891525269,0.022484438493847847,0.09224671125411987,0.13410115242004395,0.00010197804658673704,0.08250338584184647,0.0008163526654243469,Bhajani
bhajani65.wav,Bhajani,0.11825990676879883,0.6925325989723206,0.02723335102200508,0.0871797576546669,0.05073557421565056,0.0005566305480897427,0.011556212790310383,0.011945836246013641,Bhajani
bhajani66.wav,Bhajani,0.10132763534784317,0.6170104146003723,0.03014269284904003,0.19977056980133057,0.029827764257788658,0.00010551664308877662,0.011170126497745514,0.010645260103046894,Bhajani
bhajani67.wav,Bhajani,0.16523903608322144,0.7163957953453064,0.022249571979045868,0.0720449760556221,0.001736961305141449,0.0016628719167783856,0.00043962846393696964,0.020231259986758232,Bhajani
